(-43.05894, -22.372364)
(-43.05895, -22.3724)
(-43.058956, -22.372437)
(-43.05896, -22.372496)
(-43.05898, -22.372545)
(-43.058987, -22.372566)
(-43.058994, -22.372608)
(-43.058994, -22.37264)
(-43.059006, -22.372671)
(-43.059017, -22.3727)
(-43.059025, -22.372719)
(-43.059044, -22.372768)
(-43.05906, -22.372791)
(-43.05907, -22.37283)
(-43.059097, -22.372866)
(-43.05912, -22.372892)
(-43.05914, -22.372908)
(-43.059147, -22.372944)
(-43.05916, -22.372974)
(-43.059174, -22.373003)
(-43.05919, -22.373043)
(-43.059193, -22.373087)
(-43.059204, -22.373116)
(-43.059216, -22.373161)
(-43.059223, -22.373222)
(-43.05924, -22.373283)
(-43.059246, -22.373327)
(-43.059242, -22.373365)
(-43.05924, -22.373426)
(-43.05923, -22.37346)
(-43.059223, -22.373482)
(-43.059227, -22.373522)
(-43.05921, -22.373568)
(-43.059204, -22.373602)
(-43.0592, -22.37364)
(-43.059208, -22.373665)
(-43.059204, -22.373693)
(-43.059208, -22.373741)
(-43.059223, -22.37377)
(-43.059284, -22.373974)
(-43.059223, -22.37377)
(-43.059208, -22.373741)
(-43.059204, -22.373693)
(-43.059208, -22.373665)
(-43.0592, -22.37364)
(-43.059204, -22.373602)
(-43.05921, -22.373568)
(-43.059227, -22.373522)
(-43.059223, -22.373482)
(-43.05923, -22.37346)
(-43.05924, -22.373426)
(-43.059242, -22.373365)
(-43.059246, -22.373327)
(-43.05924, -22.373283)
(-43.059223, -22.373222)
(-43.059216, -22.373161)
(-43.059204, -22.373116)
(-43.059193, -22.373087)
(-43.05919, -22.373043)
(-43.059174, -22.373003)
(-43.05916, -22.372974)
(-43.059147, -22.372944)
(-43.05914, -22.372908)
(-43.05912, -22.372892)
(-43.059097, -22.372866)
(-43.05907, -22.37283)
(-43.05906, -22.372791)
(-43.059044, -22.372768)
(-43.059025, -22.372719)
(-43.059017, -22.3727)
(-43.059006, -22.372671)
(-43.058994, -22.37264)
(-43.058994, -22.372608)
(-43.058987, -22.372566)
(-43.05898, -22.372545)
(-43.05896, -22.372496)
(-43.058956, -22.372437)
(-43.05895, -22.3724)
(-43.05894, -22.372364)
(-43.058933, -22.372328)
(-43.05893, -22.372278)
(-43.05893, -22.372246)
(-43.05893, -22.372211)
(-43.058918, -22.372183)
(-43.058903, -22.37216)
(-43.058884, -22.372128)
(-43.058865, -22.3721)
(-43.05884, -22.372074)
(-43.058815, -22.372057)
(-43.058796, -22.372023)
(-43.058784, -22.371994)
(-43.058777, -22.371958)
(-43.05876, -22.371912)
(-43.05875, -22.371881)
(-43.058727, -22.371857)
(-43.058723, -22.371847)
(-43.058685, -22.371798)
(-43.058662, -22.371773)
(-43.058636, -22.371754)
(-43.058613, -22.371735)
(-43.058586, -22.371716)
(-43.058544, -22.37169)
(-43.0585, -22.371662)
(-43.058468, -22.37165)
(-43.058434, -22.371618)
(-43.05839, -22.371584)
(-43.05837, -22.371557)
(-43.058357, -22.371527)
(-43.05834, -22.371496)
(-43.05832, -22.371464)
(-43.058304, -22.37144)
(-43.05828, -22.371416)
(-43.058254, -22.37138)
(-43.058243, -22.371334)
(-43.058224, -22.371302)
(-43.058212, -22.371273)
(-43.058205, -22.371231)
(-43.058205, -22.371199)
(-43.05819, -22.371176)
(-43.05818, -22.371134)
(-43.058174, -22.3711)
(-43.05817, -22.371067)
(-43.058193, -22.371025)
(-43.058216, -22.370995)
(-43.058235, -22.370977)
(-43.058273, -22.370953)
(-43.0583, -22.370932)
(-43.058304, -22.370914)
(-43.058144, -22.370874)
(-43.058037, -22.370983)
(-43.05786, -22.37109)
(-43.05777, -22.371239)
(-43.057743, -22.371391)
(-43.057755, -22.371614)
(-43.05774, -22.371881)
(-43.057762, -22.372076)
(-43.057686, -22.372208)
(-43.05755, -22.37234)
(-43.057278, -22.37239)
(-43.057037, -22.37235)
(-43.056942, -22.37245)
(-43.05689, -22.372633)
(-43.05693, -22.372782)
(-43.056953, -22.372791)
(-43.056953, -22.372768)
(-43.05695, -22.372759)
(-43.056927, -22.372734)
(-43.05689, -22.372694)
(-43.056873, -22.372656)
(-43.056873, -22.372633)
(-43.056873, -22.372656)
(-43.05689, -22.372694)
(-43.056927, -22.372734)
(-43.05695, -22.372759)
(-43.056953, -22.372768)
(-43.056953, -22.372791)
(-43.056973, -22.3728)
(-43.057007, -22.372824)
(-43.05702, -22.372845)
(-43.05705, -22.372873)
(-43.057053, -22.373175)
(-43.05705, -22.372873)
(-43.05702, -22.372845)
(-43.057007, -22.372824)
(-43.056973, -22.3728)
(-43.056953, -22.372791)
(-43.056927, -22.372913)
(-43.05683, -22.373041)
(-43.05661, -22.373129)
(-43.056522, -22.373163)
(-43.056355, -22.373285)
(-43.05628, -22.37333)
(-43.056244, -22.373343)
(-43.056118, -22.373358)
(-43.055984, -22.373383)
(-43.055782, -22.373348)
(-43.05567, -22.373346)
(-43.055542, -22.373417)
(-43.0554, -22.3735)
(-43.055336, -22.37358)
(-43.055206, -22.373785)
(-43.054924, -22.374056)
(-43.054794, -22.374212)
(-43.054756, -22.374523)
(-43.054752, -22.3749)
(-43.054745, -22.375074)
(-43.0548, -22.375257)
(-43.054783, -22.375402)
(-43.05471, -22.375605)
(-43.05469, -22.375792)
(-43.054688, -22.375978)
(-43.05465, -22.376207)
(-43.054623, -22.376387)
(-43.054432, -22.376537)
(-43.054306, -22.376589)
(-43.054123, -22.376669)
(-43.053894, -22.376741)
(-43.053673, -22.376913)
(-43.05352, -22.376997)
(-43.05344, -22.377048)
(-43.05337, -22.377005)
(-43.05335, -22.376947)
(-43.053352, -22.376875)
(-43.053295, -22.37681)
(-43.05318, -22.376871)
(-43.053043, -22.377056)
(-43.053005, -22.377178)
(-43.05293, -22.37731)
(-43.052933, -22.377373)
(-43.052982, -22.377426)
(-43.052963, -22.377476)
(-43.05292, -22.377522)
(-43.052895, -22.377577)
(-43.05289, -22.377674)
(-43.05292, -22.377787)
(-43.052902, -22.377876)
(-43.052837, -22.377954)
(-43.0528, -22.378042)
(-43.05273, -22.378138)
(-43.052723, -22.37814)
(-43.052715, -22.378143)
(-43.052616, -22.378254)
(-43.05246, -22.378399)
(-43.05228, -22.378508)
(-43.052143, -22.378649)
(-43.05205, -22.378788)
(-43.051857, -22.378904)
(-43.05164, -22.378868)
(-43.051487, -22.378765)
(-43.05128, -22.37879)
(-43.05103, -22.37891)
(-43.05085, -22.378855)
(-43.05066, -22.378887)
(-43.050488, -22.378853)
(-43.05034, -22.378914)
(-43.050114, -22.378912)
(-43.049946, -22.37888)
(-43.04977, -22.378881)
(-43.049564, -22.37892)
(-43.049416, -22.378946)
(-43.04927, -22.379015)
(-43.049103, -22.379194)
(-43.048943, -22.37926)
(-43.048756, -22.379242)
(-43.04872, -22.37925)
(-43.048737, -22.379234)
(-43.048782, -22.379194)
(-43.048737, -22.379234)
(-43.04872, -22.37925)
(-43.048653, -22.379126)
(-43.048534, -22.379025)
(-43.048424, -22.378931)
(-43.04825, -22.378912)
(-43.048065, -22.378962)
(-43.04794, -22.379072)
(-43.04778, -22.379139)
(-43.04766, -22.379147)
(-43.047546, -22.379068)
(-43.04748, -22.378931)
(-43.047466, -22.378824)
(-43.047478, -22.378702)
(-43.047474, -22.378595)
(-43.04748, -22.378502)
(-43.047382, -22.378412)
(-43.04723, -22.378386)
(-43.047108, -22.378428)
(-43.04699, -22.378567)
(-43.0469, -22.378704)
(-43.046833, -22.378778)
(-43.046787, -22.378862)
(-43.046764, -22.379007)
(-43.046772, -22.379023)
(-43.046783, -22.379118)
(-43.046772, -22.379227)
(-43.046787, -22.37936)
(-43.046734, -22.379427)
(-43.04664, -22.379513)
(-43.04651, -22.37957)
(-43.04637, -22.379545)
(-43.0462, -22.379477)
(-43.046143, -22.379416)
(-43.045994, -22.379347)
(-43.045906, -22.379404)
(-43.04576, -22.379492)
(-43.045628, -22.379652)
(-43.04544, -22.379791)
(-43.045277, -22.379883)
(-43.045128, -22.379904)
(-43.044945, -22.379816)
(-43.044857, -22.37972)
(-43.044773, -22.379591)
(-43.044666, -22.379519)
(-43.044586, -22.379444)
(-43.04446, -22.379416)
(-43.04427, -22.37945)
(-43.04406, -22.379549)
(-43.04391, -22.37968)
(-43.04377, -22.379814)
(-43.043674, -22.379894)
(-43.043564, -22.379948)
(-43.04343, -22.38002)
(-43.043278, -22.380043)
(-43.043003, -22.380116)
(-43.042847, -22.380157)
(-43.04259, -22.380157)
(-43.04241, -22.380108)
(-43.04224, -22.38005)
(-43.04221, -22.380035)
(-43.04218, -22.38002)
(-43.042126, -22.37998)
(-43.042057, -22.379921)
(-43.041977, -22.379889)
(-43.0419, -22.379854)
(-43.041817, -22.379835)
(-43.041733, -22.379814)
(-43.04163, -22.379787)
(-43.041576, -22.379782)
(-43.0415, -22.379734)
(-43.04143, -22.379673)
(-43.041378, -22.37962)
(-43.041355, -22.37958)
(-43.041317, -22.379532)
(-43.041275, -22.379454)
(-43.041252, -22.379381)
(-43.041206, -22.379301)
(-43.041176, -22.379211)
(-43.041164, -22.379192)
(-43.04114, -22.37912)
(-43.041115, -22.379063)
(-43.04109, -22.379007)
(-43.04104, -22.378925)
(-43.041008, -22.378881)
(-43.04094, -22.378838)
(-43.040863, -22.378807)
(-43.04076, -22.378765)
(-43.040684, -22.378733)
(-43.04061, -22.378689)
(-43.040524, -22.37864)
(-43.040474, -22.37862)
(-43.040405, -22.378563)
(-43.040367, -22.37852)
(-43.040318, -22.378454)
(-43.04024, -22.378397)
(-43.0402, -22.378351)
(-43.040096, -22.378284)
(-43.04007, -22.37826)
(-43.039974, -22.378223)
(-43.039913, -22.378199)
(-43.03982, -22.378164)
(-43.039776, -22.378145)
(-43.03968, -22.378109)
(-43.0396, -22.378078)
(-43.039497, -22.378056)
(-43.03941, -22.378021)
(-43.039318, -22.377987)
(-43.039284, -22.377987)
(-43.03921, -22.377958)
(-43.03917, -22.377941)
(-43.039104, -22.37793)
(-43.039013, -22.377909)
(-43.038914, -22.377882)
(-43.0389, -22.377876)
(-43.038837, -22.377878)
(-43.038773, -22.37788)
(-43.038715, -22.37787)
(-43.03865, -22.377872)
(-43.038593, -22.377863)
(-43.038517, -22.37786)
(-43.03846, -22.37785)
(-43.03839, -22.377834)
(-43.03831, -22.37783)
(-43.038246, -22.377804)
(-43.038174, -22.377789)
(-43.038113, -22.377779)
(-43.038044, -22.37775)
(-43.03798, -22.377724)
(-43.037926, -22.377703)
(-43.037857, -22.377676)
(-43.0378, -22.377638)
(-43.037754, -22.377605)
(-43.037697, -22.377558)
(-43.037636, -22.37752)
(-43.03758, -22.377483)
(-43.037537, -22.37744)
(-43.03749, -22.377407)
(-43.037445, -22.377377)
(-43.037365, -22.377329)
(-43.03732, -22.377298)
(-43.03725, -22.377256)
(-43.037197, -22.377209)
(-43.03714, -22.377172)
(-43.037094, -22.377142)
(-43.03705, -22.377111)
(-43.037, -22.377092)
(-43.03695, -22.377073)
(-43.036892, -22.377039)
(-43.036827, -22.377026)
(-43.036777, -22.377007)
(-43.03672, -22.377008)
(-43.036655, -22.377022)
(-43.0366, -22.37705)
(-43.036533, -22.377064)
(-43.036488, -22.377045)
(-43.03637, -22.376997)
(-43.036324, -22.376976)
(-43.036278, -22.37692)
(-43.036194, -22.376862)
(-43.036148, -22.376842)
(-43.036114, -22.37683)
(-43.036068, -22.376783)
(-43.036007, -22.37676)
(-43.03596, -22.376717)
(-43.03594, -22.376682)
(-43.035763, -22.376535)
(-43.03594, -22.376682)
(-43.03596, -22.376717)
(-43.036007, -22.37676)
(-43.036068, -22.376783)
(-43.036114, -22.37683)
(-43.036148, -22.376842)
(-43.036194, -22.376862)
(-43.036278, -22.37692)
(-43.036324, -22.376976)
(-43.03637, -22.376997)
(-43.036488, -22.377045)
(-43.036533, -22.377064)
(-43.0366, -22.37705)
(-43.036655, -22.377022)
(-43.03672, -22.377008)
(-43.036777, -22.377007)
(-43.036827, -22.377026)
(-43.036892, -22.377039)
(-43.03695, -22.377073)
(-43.037, -22.377092)
(-43.03705, -22.377111)
(-43.037094, -22.377142)
(-43.03714, -22.377172)
(-43.037197, -22.377209)
(-43.03725, -22.377256)
(-43.03732, -22.377298)
(-43.037365, -22.377329)
(-43.037445, -22.377377)
(-43.03749, -22.377407)
(-43.037537, -22.37744)
(-43.03758, -22.377483)
(-43.037636, -22.37752)
(-43.037697, -22.377558)
(-43.037754, -22.377605)
(-43.0378, -22.377638)
(-43.037857, -22.377676)
(-43.037926, -22.377703)
(-43.03798, -22.377724)
(-43.038044, -22.37775)
(-43.038113, -22.377779)
(-43.038174, -22.377789)
(-43.038246, -22.377804)
(-43.03831, -22.37783)
(-43.03839, -22.377834)
(-43.03846, -22.37785)
(-43.038517, -22.37786)
(-43.038593, -22.377863)
(-43.03865, -22.377872)
(-43.038715, -22.37787)
(-43.038773, -22.37788)
(-43.038837, -22.377878)
(-43.0389, -22.377876)
(-43.038914, -22.377882)
(-43.039013, -22.377909)
(-43.039104, -22.37793)
(-43.03917, -22.377941)
(-43.03921, -22.377958)
(-43.039284, -22.377987)
(-43.039318, -22.377987)
(-43.03941, -22.378021)
(-43.039497, -22.378056)
(-43.0396, -22.378078)
(-43.03968, -22.378109)
(-43.039776, -22.378145)
(-43.03982, -22.378164)
(-43.039913, -22.378199)
(-43.039974, -22.378223)
(-43.04007, -22.37826)
(-43.040096, -22.378284)
(-43.0402, -22.378351)
(-43.04024, -22.378397)
(-43.040318, -22.378454)
(-43.040367, -22.37852)
(-43.040405, -22.378563)
(-43.040474, -22.37862)
(-43.040524, -22.37864)
(-43.04061, -22.378689)
(-43.040684, -22.378733)
(-43.04076, -22.378765)
(-43.040863, -22.378807)
(-43.04094, -22.378838)
(-43.041008, -22.378881)
(-43.04104, -22.378925)
(-43.04109, -22.379007)
(-43.041115, -22.379063)
(-43.04114, -22.37912)
(-43.041164, -22.379192)
(-43.041176, -22.379211)
(-43.041206, -22.379301)
(-43.041252, -22.379381)
(-43.041275, -22.379454)
(-43.041317, -22.379532)
(-43.041355, -22.37958)
(-43.041378, -22.37962)
(-43.04143, -22.379673)
(-43.0415, -22.379734)
(-43.041576, -22.379782)
(-43.04163, -22.379787)
(-43.041733, -22.379814)
(-43.041817, -22.379835)
(-43.0419, -22.379854)
(-43.041977, -22.379889)
(-43.042057, -22.379921)
(-43.042126, -22.37998)
(-43.04218, -22.38002)
(-43.04221, -22.380035)
(-43.042236, -22.38006)
(-43.04221, -22.380035)
(-43.04196, -22.380054)
(-43.041706, -22.380135)
(-43.041565, -22.380163)
(-43.04145, -22.380194)
(-43.041348, -22.380304)
(-43.041294, -22.380438)
(-43.04112, -22.380522)
(-43.040874, -22.380583)
(-43.04069, -22.380629)
(-43.040558, -22.38063)
(-43.04038, -22.38068)
(-43.040268, -22.3807)
(-43.039898, -22.380896)
(-43.039623, -22.380892)
(-43.039497, -22.380932)
(-43.0394, -22.381002)
(-43.03917, -22.38108)
(-43.038914, -22.381134)
(-43.038807, -22.381153)
(-43.03879, -22.381157)
(-43.03863, -22.381227)
(-43.038475, -22.381311)
(-43.03836, -22.381535)
(-43.038364, -22.381512)
(-43.038345, -22.381495)
(-43.038364, -22.381512)
(-43.03836, -22.381535)
(-43.038334, -22.381535)
(-43.03812, -22.381798)
(-43.037987, -22.381992)
(-43.037983, -22.38198)
(-43.037987, -22.381992)
(-43.03793, -22.382292)
(-43.037937, -22.382421)
(-43.03789, -22.382675)
(-43.037926, -22.382906)
(-43.037968, -22.382969)
(-43.03798, -22.382973)
(-43.038143, -22.38359)
(-43.038147, -22.383823)
(-43.03825, -22.383936)
(-43.03824, -22.384003)
(-43.03824, -22.384005)
(-43.038235, -22.384007)
(-43.03822, -22.383974)
(-43.03821, -22.383953)
(-43.038277, -22.383888)
(-43.038307, -22.383842)
(-43.038296, -22.383888)
(-43.038326, -22.383919)
(-43.03837, -22.383945)
(-43.038403, -22.38397)
(-43.038433, -22.38402)
(-43.03848, -22.384075)
(-43.038513, -22.3841)
(-43.03856, -22.384127)
(-43.038586, -22.384148)
(-43.03861, -22.384157)
(-43.03864, -22.38417)
(-43.03866, -22.384188)
(-43.03869, -22.384209)
(-43.038742, -22.384268)
(-43.03878, -22.384293)
(-43.03882, -22.384317)
(-43.038868, -22.384348)
(-43.03891, -22.384384)
(-43.038956, -22.384413)
(-43.038975, -22.384447)
(-43.038998, -22.384483)
(-43.039017, -22.38452)
(-43.039032, -22.38458)
(-43.039043, -22.384628)
(-43.03906, -22.384672)
(-43.039074, -22.384712)
(-43.03908, -22.384716)
(-43.039112, -22.384747)
(-43.039146, -22.384771)
(-43.03917, -22.38478)
(-43.039272, -22.385029)
(-43.03917, -22.38478)
(-43.039146, -22.384771)
(-43.039112, -22.384747)
(-43.03908, -22.384716)
(-43.039074, -22.384712)
(-43.03906, -22.384672)
(-43.039043, -22.384628)
(-43.039032, -22.38458)
(-43.039017, -22.38452)
(-43.038998, -22.384483)
(-43.038975, -22.384447)
(-43.038956, -22.384413)
(-43.03891, -22.384384)
(-43.038868, -22.384348)
(-43.03882, -22.384317)
(-43.03878, -22.384293)
(-43.038742, -22.384268)
(-43.03869, -22.384209)
(-43.03866, -22.384188)
(-43.03864, -22.38417)
(-43.03861, -22.384157)
(-43.038586, -22.384148)
(-43.03856, -22.384127)
(-43.038513, -22.3841)
(-43.03848, -22.384075)
(-43.038433, -22.38402)
(-43.038403, -22.38397)
(-43.03837, -22.383945)
(-43.038345, -22.384033)
(-43.03837, -22.383945)
(-43.038326, -22.383919)
(-43.038296, -22.383888)
(-43.03828, -22.38388)
(-43.038254, -22.383825)
(-43.03822, -22.3838)
(-43.03819, -22.383768)
(-43.038162, -22.38373)
(-43.03816, -22.383718)
(-43.038162, -22.38373)
(-43.03819, -22.383768)
(-43.03822, -22.383781)
(-43.038296, -22.383797)
(-43.038307, -22.383842)
(-43.038296, -22.383797)
(-43.038334, -22.383802)
(-43.038357, -22.383795)
(-43.03839, -22.3838)
(-43.038464, -22.383806)
(-43.0385, -22.383812)
(-43.038517, -22.383818)
(-43.03855, -22.383823)
(-43.038612, -22.383831)
(-43.038654, -22.383833)
(-43.038715, -22.38384)
(-43.038773, -22.383875)
(-43.0388, -22.383896)
(-43.038826, -22.383915)
(-43.03887, -22.383953)
(-43.038914, -22.384008)
(-43.03895, -22.38405)
(-43.03898, -22.384079)
(-43.038998, -22.384104)
(-43.039036, -22.384148)
(-43.039074, -22.384184)
(-43.03908, -22.384212)
(-43.039097, -22.384254)
(-43.039112, -22.384281)
(-43.039135, -22.384335)
(-43.039173, -22.384388)
(-43.039185, -22.384409)
(-43.039204, -22.384426)
(-43.03922, -22.38447)
(-43.039234, -22.384502)
(-43.03924, -22.384542)
(-43.039253, -22.384575)
(-43.039265, -22.384607)
(-43.03935, -22.384846)
(-43.039352, -22.384855)
(-43.03935, -22.384846)
(-43.039265, -22.384607)
(-43.039253, -22.384575)
(-43.03924, -22.384542)
(-43.039234, -22.384502)
(-43.03922, -22.38447)
(-43.039204, -22.384426)
(-43.039185, -22.384409)
(-43.039173, -22.384388)
(-43.039135, -22.384335)
(-43.039112, -22.384281)
(-43.039097, -22.384254)
(-43.03908, -22.384212)
(-43.039074, -22.384184)
(-43.039036, -22.384148)
(-43.038998, -22.384104)
(-43.03898, -22.384079)
(-43.03895, -22.38405)
(-43.038914, -22.384008)
(-43.03887, -22.383953)
(-43.038826, -22.383915)
(-43.0388, -22.383896)
(-43.038773, -22.383875)
(-43.038715, -22.38384)
(-43.038654, -22.383833)
(-43.038612, -22.383831)
(-43.03855, -22.383823)
(-43.038517, -22.383818)
(-43.0385, -22.383812)
(-43.038464, -22.383806)
(-43.03839, -22.3838)
(-43.038357, -22.383795)
(-43.038334, -22.383802)
(-43.038296, -22.383797)
(-43.03822, -22.383781)
(-43.03819, -22.383768)
(-43.038147, -22.383753)
(-43.03814, -22.38373)
(-43.038116, -22.383656)
(-43.03812, -22.383612)
(-43.038128, -22.383558)
(-43.038128, -22.38351)
(-43.038116, -22.383478)
(-43.038097, -22.383434)
(-43.038094, -22.383406)
(-43.03808, -22.383379)
(-43.038067, -22.383347)
(-43.03804, -22.383287)
(-43.03803, -22.383236)
(-43.038002, -22.383177)
(-43.03801, -22.383131)
(-43.038, -22.383097)
(-43.03799, -22.383017)
(-43.037987, -22.382975)
(-43.03799, -22.383017)
(-43.038, -22.383097)
(-43.03801, -22.383131)
(-43.038002, -22.383177)
(-43.03803, -22.383236)
(-43.03804, -22.383287)
(-43.038067, -22.383347)
(-43.03808, -22.383379)
(-43.038094, -22.383406)
(-43.038097, -22.383434)
(-43.038116, -22.383478)
(-43.038128, -22.38351)
(-43.038128, -22.383558)
(-43.03812, -22.383612)
(-43.038116, -22.383656)
(-43.03814, -22.38373)
(-43.038147, -22.383753)
(-43.03819, -22.383768)
(-43.03822, -22.383781)
(-43.038296, -22.383797)
(-43.038307, -22.383842)
(-43.038277, -22.383888)
(-43.03821, -22.383953)
(-43.03822, -22.383974)
(-43.038235, -22.384007)
(-43.03824, -22.384005)
(-43.03826, -22.384045)
(-43.03826, -22.38408)
(-43.03828, -22.384117)
(-43.038296, -22.384161)
(-43.038315, -22.384203)
(-43.038334, -22.384256)
(-43.038345, -22.384289)
(-43.03835, -22.384317)
(-43.03836, -22.38435)
(-43.038372, -22.38438)
(-43.038387, -22.384432)
(-43.038406, -22.384483)
(-43.03842, -22.384527)
(-43.03843, -22.384565)
(-43.038437, -22.384604)
(-43.03846, -22.38465)
(-43.038464, -22.384678)
(-43.038494, -22.384726)
(-43.038506, -22.384783)
(-43.038525, -22.384817)
(-43.038536, -22.384848)
(-43.03856, -22.384884)
(-43.03857, -22.384914)
(-43.038586, -22.384937)
(-43.03862, -22.384987)
(-43.03864, -22.385004)
(-43.038673, -22.385042)
(-43.038692, -22.385084)
(-43.038696, -22.38512)
(-43.038715, -22.385162)
(-43.038727, -22.385191)
(-43.03873, -22.385233)
(-43.03874, -22.385262)
(-43.038773, -22.385315)
(-43.03888, -22.385443)
(-43.038773, -22.385315)
(-43.03874, -22.385262)
(-43.03873, -22.385233)
(-43.038727, -22.385191)
(-43.038715, -22.385162)
(-43.038696, -22.38512)
(-43.038692, -22.385084)
(-43.038673, -22.385042)
(-43.03864, -22.385004)
(-43.03862, -22.384987)
(-43.038586, -22.384937)
(-43.03857, -22.384914)
(-43.03856, -22.384884)
(-43.038536, -22.384848)
(-43.038525, -22.384817)
(-43.038506, -22.384783)
(-43.038494, -22.384726)
(-43.038464, -22.384678)
(-43.03846, -22.38465)
(-43.038437, -22.384604)
(-43.03843, -22.384565)
(-43.03842, -22.384527)
(-43.038406, -22.384483)
(-43.038387, -22.384432)
(-43.038372, -22.38438)
(-43.03836, -22.38435)
(-43.03835, -22.384317)
(-43.038345, -22.384289)
(-43.038334, -22.384256)
(-43.038315, -22.384203)
(-43.038296, -22.384161)
(-43.03828, -22.384117)
(-43.03826, -22.38408)
(-43.03826, -22.384045)
(-43.038345, -22.384033)
(-43.03826, -22.384045)
(-43.03824, -22.384005)
(-43.03826, -22.384045)
(-43.03824, -22.384005)
(-43.03817, -22.384148)
(-43.0381, -22.384212)
(-43.03806, -22.384262)
(-43.038025, -22.384323)
(-43.03795, -22.384691)
(-43.037876, -22.384882)
(-43.037853, -22.3849)
(-43.037827, -22.385096)
(-43.037838, -22.385109)
(-43.037888, -22.385544)
(-43.037838, -22.385109)
(-43.037827, -22.385096)
(-43.037853, -22.3849)
(-43.037876, -22.384882)
(-43.03795, -22.384691)
(-43.038025, -22.384323)
(-43.03806, -22.384262)
(-43.0381, -22.384212)
(-43.03817, -22.384148)
(-43.03824, -22.384005)
(-43.03824, -22.384003)
(-43.03825, -22.383936)
(-43.038147, -22.383823)
(-43.038143, -22.38359)
(-43.03798, -22.382973)
(-43.037987, -22.382936)
(-43.037987, -22.382898)
(-43.03799, -22.38286)
(-43.03796, -22.382818)
(-43.037933, -22.382795)
(-43.03792, -22.382761)
(-43.037914, -22.382738)
(-43.03792, -22.382761)
(-43.037933, -22.382795)
(-43.03796, -22.382818)
(-43.03799, -22.38286)
(-43.037987, -22.382898)
(-43.037987, -22.382936)
(-43.03798, -22.382973)
(-43.037987, -22.382975)
(-43.03798, -22.382973)
(-43.037968, -22.382969)
(-43.037926, -22.382906)
(-43.03789, -22.382675)
(-43.037937, -22.382421)
(-43.03793, -22.382292)
(-43.037987, -22.381992)
(-43.03799, -22.382002)
(-43.037937, -22.382046)
(-43.03769, -22.382263)
(-43.037457, -22.382414)
(-43.037262, -22.382513)
(-43.03722, -22.38251)
(-43.036995, -22.382597)
(-43.036766, -22.382656)
(-43.03657, -22.382742)
(-43.036545, -22.382767)
(-43.036415, -22.382872)
(-43.03641, -22.382883)
(-43.03632, -22.38298)
(-43.03622, -22.383106)
(-43.036102, -22.383204)
(-43.035946, -22.383417)
(-43.03576, -22.383627)
(-43.03563, -22.383877)
(-43.03556, -22.384085)
(-43.03543, -22.38428)
(-43.035336, -22.38442)
(-43.03526, -22.384556)
(-43.035168, -22.384666)
(-43.035046, -22.384787)
(-43.03493, -22.385042)
(-43.034885, -22.385231)
(-43.034836, -22.385431)
(-43.034798, -22.385574)
(-43.034725, -22.385666)
(-43.034798, -22.385574)
(-43.034836, -22.385431)
(-43.034885, -22.385231)
(-43.03493, -22.385042)
(-43.035046, -22.384787)
(-43.035168, -22.384666)
(-43.03526, -22.384556)
(-43.035336, -22.38442)
(-43.03543, -22.38428)
(-43.03556, -22.384085)
(-43.03563, -22.383877)
(-43.03576, -22.383627)
(-43.035946, -22.383417)
(-43.036102, -22.383204)
(-43.03622, -22.383106)
(-43.03632, -22.38298)
(-43.03641, -22.382883)
(-43.036415, -22.382872)
(-43.036545, -22.382767)
(-43.03657, -22.382742)
(-43.036766, -22.382656)
(-43.036995, -22.382597)
(-43.03722, -22.38251)
(-43.037262, -22.382513)
(-43.03728, -22.382488)
(-43.037273, -22.382465)
(-43.03728, -22.382488)
(-43.037308, -22.382517)
(-43.03734, -22.382557)
(-43.037357, -22.382595)
(-43.037357, -22.382614)
(-43.037388, -22.382675)
(-43.03742, -22.382717)
(-43.037422, -22.382748)
(-43.037445, -22.382797)
(-43.037487, -22.382874)
(-43.03751, -22.382904)
(-43.03752, -22.382938)
(-43.03753, -22.382982)
(-43.03752, -22.383032)
(-43.037502, -22.383066)
(-43.037483, -22.38312)
(-43.03748, -22.38318)
(-43.037483, -22.383245)
(-43.037483, -22.383276)
(-43.037483, -22.383327)
(-43.037468, -22.383373)
(-43.03748, -22.383427)
(-43.037487, -22.38346)
(-43.037487, -22.38348)
(-43.037502, -22.383524)
(-43.037495, -22.383608)
(-43.037487, -22.383654)
(-43.037476, -22.383696)
(-43.037464, -22.383738)
(-43.037434, -22.383791)
(-43.037415, -22.383821)
(-43.037395, -22.38386)
(-43.037365, -22.383911)
(-43.037357, -22.383926)
(-43.037327, -22.38398)
(-43.037308, -22.384018)
(-43.037277, -22.38407)
(-43.037273, -22.384077)
(-43.03723, -22.384132)
(-43.0372, -22.384167)
(-43.037167, -22.384209)
(-43.037144, -22.384233)
(-43.037125, -22.38427)
(-43.037094, -22.384321)
(-43.03706, -22.384386)
(-43.037045, -22.384415)
(-43.037045, -22.384457)
(-43.037025, -22.384493)
(-43.037014, -22.384531)
(-43.037006, -22.384588)
(-43.037, -22.384644)
(-43.03699, -22.384676)
(-43.036995, -22.384687)
(-43.03702, -22.38472)
(-43.037025, -22.384676)
(-43.037014, -22.38464)
(-43.037006, -22.384611)
(-43.037014, -22.38464)
(-43.037025, -22.384676)
(-43.03702, -22.38472)
(-43.03706, -22.384724)
(-43.03708, -22.38473)
(-43.03711, -22.384766)
(-43.037144, -22.384819)
(-43.037178, -22.384867)
